date,equity
2018-02-28,1.0
2018-03-01,1.0
2018-03-02,1.014222539626988
2018-03-03,1.0201630124039869
2018-03-04,1.017567517525939
2018-03-05,1.0084181391637783
2018-03-06,0.955103509185012
2018-03-07,0.9912329403495985
2018-03-08,1.0076294458751052
2018-03-09,1.0780127482225872
2018-03-10,1.0254083206204834
2018-03-11,1.0703804540152169
2018-03-12,1.0317222722415793
2018-03-13,1.0549530988683171
2018-03-14,1.061849922926699
2018-03-15,1.1552960163655028
2018-03-16,1.1373545848477429
2018-03-17,1.1467929337461449
2018-03-18,1.2181742003889997
2018-03-19,1.1738281301424804
2018-03-20,1.1744693856273625
2018-03-21,1.1511242832242532
2018-03-22,1.158458041935566
2018-03-23,1.1986784807430249
2018-03-24,1.1756291691694238
2018-03-25,1.1915747945968516
2018-03-26,1.1965662021116001
2018-03-27,1.2560119270737775
2018-03-28,1.2627284984283509
2018-03-29,1.3087036802042504
2018-03-30,1.33964043677385
2018-03-31,1.3717199132226134
2018-04-01,1.3920397614196682
2018-04-02,1.3631875351449232
2018-04-03,1.3301115384168647
2018-04-04,1.3281866898539292
2018-04-05,1.382080001420644
2018-04-06,1.4031340812811723
2018-04-07,1.3761716405808082
2018-04-08,1.368770211964312
2018-04-09,1.3434715763397491
2018-04-10,1.35844700124526
2018-04-11,1.3455189547075408
2018-04-12,1.3358381051617445
2018-04-13,1.2699624502663993
2018-04-14,1.2791408556028043
2018-04-15,1.2677685789835174
2018-04-16,1.2779390474000298
2018-04-17,1.2820595434710562
2018-04-18,1.284769135946626
2018-04-19,1.3202469513639958
2018-04-20,1.433399685552519
2018-04-21,1.5136252398412857
2018-04-22,1.4938632289895182
2018-04-23,1.525802476133587
2018-04-24,1.5881031729276154
2018-04-25,1.5564288793852175
2018-04-26,1.477281065389273
2018-04-27,1.5290941327744283
2018-04-28,1.5233390878982926
2018-04-29,1.5713061580594487
2018-04-30,1.5298653884499511
2018-05-01,1.4954980641329265
2018-05-02,1.5342681751180391
2018-05-03,1.569940129491241
2018-05-04,1.6464462559384976
2018-05-05,1.6924271052000353
2018-05-06,1.6624668161680825
2018-05-07,1.5620637222700189
2018-05-08,1.5806723575613746
2018-05-09,1.544294661066811
2018-05-10,1.5723661472222579
2018-05-11,1.5855737743991698
2018-05-12,1.6013968661725198
2018-05-13,1.5907762436981259
2018-05-14,1.5786616998866496
2018-05-15,1.5625661204853614
2018-05-16,1.5903287904241976
2018-05-17,1.5824745150046395
2018-05-18,1.6100467587434486
2018-05-19,1.6036026435503354
2018-05-20,1.5638981229448672
2018-05-21,1.533153487363437
2018-05-22,1.560720848518573
2018-05-23,1.675400200805835
2018-05-24,1.722775217013361
2018-05-25,1.7239178102736825
2018-05-26,1.708083535374173
2018-05-27,1.7411348227258905
2018-05-28,1.8053786855436766
2018-05-29,1.8308679347353545
2018-05-30,1.747632161940362
2018-05-31,1.7116175418289608
2018-06-01,1.699583819785088
2018-06-02,1.6909543778740241
2018-06-03,1.6777921369854527
2018-06-04,1.6758797306939042
2018-06-05,1.6750926574314282
2018-06-06,1.657658299430376
2018-06-07,1.6606311159718394
2018-06-08,1.6516199995158138
2018-06-09,1.6577831639829834
2018-06-10,1.6489550490108085
2018-06-11,1.6868851870122585
2018-06-12,1.6613301515833128
2018-06-13,1.7128328505941819
2018-06-14,1.7233182964518248
2018-06-15,1.702161019906354
2018-06-16,1.7204469309726966
2018-06-17,1.7134950246817329
2018-06-18,1.7306899915376277
2018-06-19,1.6944624305852372
2018-06-20,1.687923652896449
2018-06-21,1.6797320123455197
2018-06-22,1.6966716007228286
2018-06-23,1.7650060203198392
2018-06-24,1.826613447109976
2018-06-25,1.7859974350243968
2018-06-26,1.7742363443553897
2018-06-27,1.8181262818867332
2018-06-28,1.812722120363825
2018-06-29,1.8569539625434917
2018-06-30,1.7893901746491
2018-07-01,1.794909687783646
2018-07-02,1.7966674263517046
2018-07-03,1.7585974910011812
2018-07-04,1.7600350381850787
2018-07-05,1.7595991123957462
2018-07-06,1.7593544179017278
2018-07-07,1.7512978113211821
2018-07-08,1.7481230378713641
2018-07-09,1.745203533832478
2018-07-10,1.716254504249556
2018-07-11,1.6966196796734927
2018-07-12,1.7078695426726354
2018-07-13,1.6901292771030059
2018-07-14,1.7020310260510256
2018-07-15,1.6926669595143762
2018-07-16,1.6723132694281708
2018-07-17,1.6049913216601188
2018-07-18,1.691498675749675
2018-07-19,1.6364059985086323
2018-07-20,1.6168742987014584
2018-07-21,1.6041830155809196
2018-07-22,1.608028299094242
2018-07-23,1.610751800098022
2018-07-24,1.631827063642023
2018-07-25,1.6411656507029595
2018-07-26,1.6391134649149084
2018-07-27,1.6030177378116002
2018-07-28,1.6007980814767788
2018-07-29,1.6109024235913083
2018-07-30,1.6107075423284918
2018-07-31,1.6367809784525853
2018-08-01,1.6416571380500458
2018-08-02,1.6309066158211671
2018-08-03,1.6456023788284986
2018-08-04,1.6384176289973018
2018-08-05,1.6645564279016742
2018-08-06,1.6563892794278203
2018-08-07,1.6768712018097138
